"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2025-09-01","5:55:38.453 PM","25.42","96.937","37.762","0.001","24.61","23.10","23.05","None"
"2025-09-01","5:55:38.710 PM","25.42","96.937","37.762","0.001","24.61","23.10","23.05","None"
"2025-09-01","5:55:38.953 PM","25.42","96.936","37.744","0.001","24.675","23.10","23.05","None"
"2025-09-01","5:55:39.207 PM","25.42","96.936","37.744","0.001","24.675","23.14","22.99","None"
"2025-09-01","5:55:39.465 PM","25.42","96.936","37.744","0.001","24.675","23.14","22.99","None"
"2025-09-01","5:55:39.741 PM","25.43","96.941","37.756","0.001","24.69","23.13","22.99","None"
"2025-09-01","5:55:39.982 PM","25.43","96.941","37.756","0.001","24.69","23.13","22.96","None"
"2025-09-01","5:55:40.249 PM","25.43","96.941","37.756","0.001","24.69","23.13","22.96","None"
"2025-09-01","5:55:40.491 PM","25.43","96.938","37.762","0.001","24.675","23.16","22.96","None"
"2025-09-01","5:55:40.745 PM","25.43","96.938","37.762","0.001","24.675","23.16","23.05","None"
"2025-09-01","5:55:40.991 PM","25.43","96.935","37.756","0.001","24.695","23.16","23.05","None"
"2025-09-01","5:55:41.251 PM","25.43","96.935","37.756","0.001","24.695","23.14","23.05","None"
"2025-09-01","5:55:41.506 PM","25.43","96.935","37.756","0.001","24.695","23.14","23.02","None"
"2025-09-01","5:55:41.779 PM","25.43","96.935","37.733","0.001","24.65","23.14","23.02","None"
"2025-09-01","5:55:42.029 PM","25.43","96.935","37.733","0.001","24.65","23.08","23.02","None"
"2025-09-01","5:55:42.274 PM","25.43","96.935","37.733","0.001","24.65","23.08","22.97","None"
"2025-09-01","5:55:42.582 PM","25.43","96.937","37.745","0.001","24.66","23.08","22.97","None"
"2025-09-01","5:55:42.779 PM","25.43","96.937","37.745","0.001","24.66","23.05","22.98","None"
"2025-09-01","5:55:43.029 PM","25.43","96.937","37.745","0.001","24.66","23.05","22.98","None"
"2025-09-01","5:55:43.291 PM","25.43","96.936","37.745","0.001","24.695","23.05","22.98","None"
"2025-09-01","5:55:43.540 PM","25.43","96.936","37.745","0.001","24.695","23.07","22.97","None"
"2025-09-01","5:55:43.799 PM","25.43","96.936","37.745","0.001","24.695","23.07","22.97","None"
"2025-09-01","5:55:44.059 PM","25.42","96.938","37.744","0.001","24.675","23.02","22.97","None"
"2025-09-01","5:55:44.297 PM","25.42","96.938","37.744","0.001","24.675","23.02","22.99","None"
"2025-09-01","5:55:44.564 PM","25.42","96.938","37.744","0.001","24.675","23.02","22.99","None"
"2025-09-01","5:55:44.807 PM","25.42","96.933","37.721","0.001","24.685","23.07","22.99","None"
"2025-09-01","5:55:45.062 PM","25.42","96.933","37.721","0.001","24.685","23.07","22.99","None"
"2025-09-01","5:55:45.322 PM","25.42","96.939","37.733","0.001","24.705","23.07","22.99","None"
"2025-09-01","5:55:45.565 PM","25.42","96.939","37.733","0.001","24.705","23.02","22.99","None"
"2025-09-01","5:55:45.813 PM","25.42","96.939","37.733","0.001","24.705","23.02","22.99","None"
"2025-09-01","5:55:46.068 PM","25.42","96.936","37.727","0.001","24.7","23.02","22.99","None"
"2025-09-01","5:55:46.316 PM","25.42","96.936","37.727","0.001","24.7","23.08","22.99","None"
"2025-09-01","5:55:46.559 PM","25.42","96.936","37.727","0.001","24.7","23.08","23.01","None"
"2025-09-01","5:55:46.866 PM","25.42","96.933","37.727","0.001","24.61","23.08","23.01","None"
"2025-09-01","5:55:47.088 PM","25.42","96.933","37.727","0.001","24.61","23.12","22.98","None"
"2025-09-01","5:55:47.338 PM","25.42","96.933","37.727","0.001","24.61","23.12","22.98","None"
"2025-09-01","5:55:47.620 PM","25.43","96.929","37.733","0.001","24.72","23.12","22.98","None"
"2025-09-01","5:55:47.848 PM","25.43","96.929","37.733","0.001","24.72","23.14","22.98","None"
"2025-09-01","5:55:48.121 PM","25.43","96.929","37.733","0.001","24.72","23.14","22.98","None"
"2025-09-01","5:55:48.366 PM","25.43","96.931","37.721","0.001","24.6","23.05","22.98","None"
"2025-09-01","5:55:48.613 PM","25.43","96.931","37.721","0.001","24.6","23.05","23.05","None"
"2025-09-01","5:55:48.867 PM","25.43","96.931","37.721","0.001","24.6","23.05","23.05","None"
"2025-09-01","5:55:49.131 PM","25.43","96.928","37.716","0.001","24.64","23.05","23.05","None"
"2025-09-01","5:55:49.383 PM","25.43","96.928","37.716","0.001","24.64","23.05","23.02","None"
"2025-09-01","5:55:49.632 PM","25.42","96.931","37.727","0.001","24.67","23.05","23.02","None"
"2025-09-01","5:55:49.883 PM","25.42","96.931","37.727","0.001","24.67","23.08","23.02","None"
"2025-09-01","5:55:50.130 PM","25.42","96.931","37.727","0.001","24.67","23.08","23.07","None"
"2025-09-01","5:55:50.377 PM","25.43","96.931","37.721","0.001","24.745","23.08","23.07","None"
"2025-09-01","5:55:50.625 PM","25.43","96.931","37.721","0.001","24.745","23.07","23.07","None"
"2025-09-01","5:55:50.915 PM","25.43","96.931","37.721","0.001","24.745","23.07","22.96","None"
"2025-09-01","5:55:51.138 PM","25.43","96.929","37.727","0.001","24.665","23.07","22.96","None"
"2025-09-01","5:55:51.388 PM","25.43","96.929","37.727","0.001","24.665","23.05","23.07","None"
"2025-09-01","5:55:51.653 PM","25.43","96.929","37.727","0.001","24.665","23.05","23.07","None"
"2025-09-01","5:55:51.907 PM","25.43","96.931","37.727","0.001","24.75","23.05","23.07","None"
"2025-09-01","5:55:52.152 PM","25.43","96.931","37.727","0.001","24.75","23.03","22.99","None"
"2025-09-01","5:55:52.401 PM","25.43","96.931","37.727","0.001","24.75","23.03","22.99","None"
"2025-09-01","5:55:52.662 PM","25.42","96.932","37.715","0.001","24.68","23.08","22.99","None"
"2025-09-01","5:55:52.915 PM","25.42","96.932","37.715","0.001","24.68","23.08","22.94","None"
"2025-09-01","5:55:53.167 PM","25.42","96.932","37.715","0.001","24.68","23.08","22.94","None"
"2025-09-01","5:55:53.414 PM","25.42","96.933","37.71","0.001","24.705","23.03","22.94","None"
"2025-09-01","5:55:53.660 PM","25.42","96.933","37.71","0.001","24.705","23.03","22.94","None"
"2025-09-01","5:55:53.913 PM","25.42","96.936","37.727","0.001","24.705","23.03","22.94","None"
"2025-09-01","5:55:54.168 PM","25.42","96.936","37.727","0.001","24.665","23.05","22.94","None"
"2025-09-01","5:55:54.414 PM","25.42","96.936","37.727","0.001","24.665","23.05","22.98","None"
"2025-09-01","5:55:54.664 PM","25.42","96.932","37.715","0.001","24.715","23.05","22.98","None"
"2025-09-01","5:55:54.922 PM","25.42","96.932","37.715","0.001","24.715","23.14","22.98","None"
"2025-09-01","5:55:55.220 PM","25.42","96.932","37.715","0.001","24.715","23.14","23.03","None"
"2025-09-01","5:55:55.438 PM","25.42","96.933","37.721","0.001","24.665","23.14","23.03","None"
"2025-09-01","5:55:55.687 PM","25.42","96.933","37.721","0.001","24.665","23.03","23.03","None"
"2025-09-01","5:55:55.936 PM","25.42","96.933","37.721","0.001","24.665","23.03","23.01","None"
"2025-09-01","5:55:56.195 PM","25.42","96.936","37.721","0.001","24.685","23.03","23.01","None"
"2025-09-01","5:55:56.442 PM","25.42","96.936","37.721","0.001","24.685","23.13","22.92","None"
"2025-09-01","5:55:56.700 PM","25.42","96.936","37.721","0.001","24.685","23.13","22.92","None"
"2025-09-01","5:55:56.952 PM","25.43","96.933","37.71","0.001","24.715","23.13","22.92","None"
"2025-09-01","5:55:57.203 PM","25.43","96.933","37.71","0.001","24.715","23.08","23.01","None"
"2025-09-01","5:55:57.466 PM","25.43","96.933","37.71","0.001","24.715","23.08","23.01","None"
"2025-09-01","5:55:57.715 PM","25.43","96.938","37.704","0.001","24.685","23.08","23.01","None"
"2025-09-01","5:55:57.964 PM","25.43","96.938","37.704","0.001","24.685","23.08","22.96","None"
"2025-09-01","5:55:58.218 PM","25.43","96.938","37.704","0.001","24.685","23.08","22.96","None"
"2025-09-01","5:55:58.471 PM","25.43","96.938","37.71","0.001","24.665","23.08","22.96","None"
"2025-09-01","5:55:58.715 PM","25.43","96.938","37.71","0.001","24.665","23.08","22.84","None"
"2025-09-01","5:55:58.963 PM","25.43","96.939","37.716","0.001","24.615","23.08","22.84","None"
"2025-09-01","5:55:59.215 PM","25.43","96.939","37.716","0.001","24.615","23.05","22.84","None"
"2025-09-01","5:55:59.502 PM","25.43","96.939","37.716","0.001","24.615","23.05","22.97","None"
"2025-09-01","5:55:59.724 PM","25.43","96.937","37.716","0.001","24.685","23.05","22.97","None"
"2025-09-01","5:55:59.972 PM","25.43","96.937","37.716","0.001","24.685","22.98","22.97","None"
"2025-09-01","5:56:00.234 PM","25.43","96.937","37.716","0.001","24.685","22.98","22.92","None"
"2025-09-01","5:56:00.494 PM","25.43","96.941","37.722","0.001","24.77","22.98","22.92","None"
"2025-09-01","5:56:00.736 PM","25.43","96.941","37.722","0.001","24.77","23.12","22.92","None"
"2025-09-01","5:56:00.985 PM","25.43","96.941","37.722","0.001","24.77","23.12","22.92","None"
"2025-09-01","5:56:01.236 PM","25.43","96.942","37.71","0.001","24.675","23.12","22.92","None"
"2025-09-01","5:56:01.488 PM","25.43","96.942","37.71","0.001","24.675","23.09","22.96","None"
"2025-09-01","5:56:01.745 PM","25.43","96.942","37.71","0.001","24.675","23.09","22.96","None"
"2025-09-01","5:56:01.993 PM","25.43","96.944","37.716","0.001","24.615","23.09","22.96","None"
"2025-09-01","5:56:02.243 PM","25.43","96.944","37.716","0.001","24.615","23.03","22.97","None"
"2025-09-01","5:56:02.505 PM","25.43","96.944","37.716","0.001","24.615","23.03","22.97","None"
"2025-09-01","5:56:02.752 PM","25.43","96.941","37.704","0.001","24.755","23.07","22.97","None"
"2025-09-01","5:56:03.001 PM","25.43","96.941","37.704","0.001","24.755","23.07","22.95","None"
"2025-09-01","5:56:03.263 PM","25.43","96.941","37.704","0.001","24.755","23.07","22.95","None"
"2025-09-01","5:56:03.527 PM","25.43","96.94","37.71","0.001","24.675","23.09","22.95","None"
"2025-09-01","5:56:03.794 PM","25.43","96.94","37.71","0.001","24.675","23.09","22.94","None"
"2025-09-01","5:56:04.025 PM","25.43","96.939","37.711","0.001","24.62","23.09","22.94","None"
"2025-09-01","5:56:04.275 PM","25.43","96.939","37.711","0.001","24.62","23.05","22.94","None"
"2025-09-01","5:56:04.527 PM","25.43","96.939","37.711","0.001","24.62","23.05","23.02","None"
"2025-09-01","5:56:04.775 PM","25.43","96.94","37.711","0.001","24.695","23.05","23.02","None"
"2025-09-01","5:56:05.024 PM","25.43","96.94","37.711","0.001","24.695","23.02","23.02","None"
"2025-09-01","5:56:05.278 PM","25.43","96.94","37.711","0.001","24.695","23.02","22.96","None"
"2025-09-01","5:56:05.523 PM","25.43","96.935","37.699","0.001","24.675","23.02","22.96","None"
"2025-09-01","5:56:05.774 PM","25.43","96.935","37.699","0.001","24.675","23.05","23.05","None"
"2025-09-01","5:56:06.034 PM","25.43","96.935","37.699","0.001","24.675","23.05","23.05","None"
"2025-09-01","5:56:06.294 PM","25.43","96.939","37.699","0.001","24.64","23.05","23.05","None"
"2025-09-01","5:56:06.544 PM","25.43","96.939","37.699","0.001","24.64","22.96","22.95","None"
"2025-09-01","5:56:06.791 PM","25.43","96.939","37.699","0.001","24.64","22.96","22.95","None"
"2025-09-01","5:56:07.042 PM","25.43","96.942","37.675","0.001","24.725","23.05","22.95","None"
"2025-09-01","5:56:07.291 PM","25.43","96.942","37.675","0.001","24.725","23.05","22.99","None"
"2025-09-01","5:56:07.539 PM","25.43","96.942","37.675","0.001","24.725","23.05","22.99","None"
"2025-09-01","5:56:07.789 PM","25.43","96.943","37.693","0.001","24.655","23.13","22.99","None"
"2025-09-01","5:56:08.096 PM","25.43","96.943","37.693","0.001","24.655","23.13","22.95","None"
"2025-09-01","5:56:08.314 PM","25.43","96.94","37.687","0.001","24.665","23.13","22.95","None"
"2025-09-01","5:56:08.578 PM","25.43","96.94","37.687","0.001","24.665","22.99","22.95","None"
"2025-09-01","5:56:08.827 PM","25.43","96.94","37.687","0.001","24.665","22.99","23.02","None"
"2025-09-01","5:56:09.080 PM","25.43","96.94","37.675","0.001","24.645","22.99","23.02","None"
"2025-09-01","5:56:09.350 PM","25.43","96.94","37.675","0.001","24.645","23.05","23.02","None"
"2025-09-01","5:56:09.590 PM","25.43","96.94","37.675","0.001","24.645","23.05","22.88","None"
"2025-09-01","5:56:09.842 PM","25.43","96.94","37.681","0.001","24.59","23.05","22.88","None"
"2025-09-01","5:56:10.105 PM","25.43","96.94","37.681","0.001","24.59","23.05","22.97","None"
"2025-09-01","5:56:10.361 PM","25.43","96.94","37.681","0.001","24.59","23.05","22.97","None"
"2025-09-01","5:56:10.608 PM","25.43","96.944","37.681","0.001","24.695","23.05","22.97","None"
"2025-09-01","5:56:10.858 PM","25.43","96.944","37.681","0.001","24.695","23.09","22.96","None"
"2025-09-01","5:56:11.118 PM","25.43","96.944","37.681","0.001","24.695","23.09","22.96","None"
"2025-09-01","5:56:11.368 PM","25.43","96.94","37.687","0.001","24.675","23.05","22.96","None"
"2025-09-01","5:56:11.605 PM","25.43","96.94","37.687","0.001","24.675","23.05","23.02","None"
"2025-09-01","5:56:11.867 PM","25.43","96.94","37.687","0.001","24.675","23.05","23.02","None"
"2025-09-01","5:56:12.165 PM","25.43","96.939","37.687","0.001","24.72","23.08","23.02","None"
"2025-09-01","5:56:12.387 PM","25.43","96.939","37.687","0.001","24.72","23.08","22.97","None"
"2025-09-01","5:56:12.648 PM","25.43","96.937","37.675","0.001","24.71","23.08","22.97","None"
"2025-09-01","5:56:12.900 PM","25.43","96.937","37.675","0.001","24.71","23.08","22.97","None"
"2025-09-01","5:56:13.147 PM","25.43","96.937","37.675","0.001","24.71","23.08","22.97","None"
"2025-09-01","5:56:13.422 PM","25.43","96.938","37.675","0.001","24.63","23.08","22.97","None"
"2025-09-01","5:56:13.686 PM","25.43","96.938","37.675","0.001","24.63","23.05","22.91","None"
"2025-09-01","5:56:13.933 PM","25.43","96.938","37.675","0.001","24.63","23.05","22.91","None"
"2025-09-01","5:56:14.183 PM","25.43","96.936","37.681","0.001","24.65","23.05","22.91","None"
"2025-09-01","5:56:14.432 PM","25.43","96.936","37.681","0.001","24.65","23.05","22.90","None"
"2025-09-01","5:56:14.678 PM","25.43","96.936","37.681","0.001","24.65","23.05","22.90","None"
"2025-09-01","5:56:14.935 PM","25.43","96.937","37.675","0.001","24.71","23.05","22.90","None"
"2025-09-01","5:56:15.187 PM","25.43","96.937","37.675","0.001","24.71","23.05","22.99","None"
"2025-09-01","5:56:15.453 PM","25.43","96.937","37.675","0.001","24.71","23.05","22.99","None"
"2025-09-01","5:56:15.699 PM","25.43","96.938","37.675","0.001","24.68","23.13","22.99","None"
"2025-09-01","5:56:15.946 PM","25.43","96.938","37.675","0.001","24.68","23.13","23.01","None"
"2025-09-01","5:56:16.206 PM","25.43","96.938","37.675","0.001","24.68","23.13","23.01","None"
"2025-09-01","5:56:16.505 PM","25.43","96.938","37.67","0.001","24.655","23.08","23.01","None"
"2025-09-01","5:56:16.723 PM","25.43","96.938","37.67","0.001","24.655","23.08","23.03","None"
"2025-09-01","5:56:16.985 PM","25.43","96.939","37.676","0.001","24.7","23.08","23.03","None"
"2025-09-01","5:56:17.237 PM","25.43","96.939","37.676","0.001","24.7","23.08","23.03","None"
"2025-09-01","5:56:17.489 PM","25.43","96.939","37.676","0.001","24.7","23.08","22.95","None"
"2025-09-01","5:56:17.751 PM","25.44","96.936","37.658","0.001","24.665","23.08","22.95","None"
"2025-09-01","5:56:17.997 PM","25.44","96.936","37.658","0.001","24.665","23.08","23.01","None"
"2025-09-01","5:56:18.250 PM","25.44","96.936","37.658","0.001","24.665","23.08","23.01","None"
"2025-09-01","5:56:18.511 PM","25.44","96.932","37.67","0.001","24.675","23.08","23.01","None"
"2025-09-01","5:56:18.764 PM","25.44","96.932","37.67","0.001","24.675","23.12","22.90","None"
"2025-09-01","5:56:19.019 PM","25.44","96.932","37.67","0.001","24.675","23.12","22.90","None"
"2025-09-01","5:56:19.267 PM","25.44","96.935","37.676","0.001","24.7","23.08","22.90","None"
"2025-09-01","5:56:19.520 PM","25.44","96.935","37.676","0.001","24.7","23.08","23.01","None"
"2025-09-01","5:56:19.772 PM","25.44","96.935","37.676","0.001","24.7","23.08","23.01","None"
"2025-09-01","5:56:20.039 PM","25.44","96.941","37.676","0.001","24.735","23.05","23.01","None"
"2025-09-01","5:56:20.273 PM","25.44","96.941","37.676","0.001","24.735","23.05","22.99","None"
"2025-09-01","5:56:20.538 PM","25.43","96.94","37.676","0.001","24.715","23.05","22.99","None"
"2025-09-01","5:56:20.838 PM","25.43","96.94","37.676","0.001","24.715","23.14","22.99","None"
"2025-09-01","5:56:21.058 PM","25.43","96.94","37.676","0.001","24.715","23.14","22.88","None"
"2025-09-01","5:56:21.325 PM","25.43","96.939","37.676","0.001","24.655","23.14","22.88","None"
"2025-09-01","5:56:21.577 PM","25.43","96.939","37.676","0.001","24.655","23.12","22.88","None"
"2025-09-01","5:56:21.827 PM","25.43","96.939","37.676","0.001","24.655","23.12","22.94","None"
"2025-09-01","5:56:22.094 PM","25.44","96.937","37.67","0.001","24.665","23.12","22.94","None"
"2025-09-01","5:56:22.338 PM","25.44","96.937","37.67","0.001","24.665","23.16","22.92","None"
"2025-09-01","5:56:22.587 PM","25.44","96.937","37.67","0.001","24.665","23.16","22.92","None"
"2025-09-01","5:56:22.851 PM","25.44","96.94","37.67","0.001","24.635","23.09","22.92","None"
"2025-09-01","5:56:23.102 PM","25.44","96.94","37.67","0.001","24.635","23.09","22.92","None"
"2025-09-01","5:56:23.357 PM","25.44","96.94","37.67","0.001","24.635","23.09","22.92","None"
"2025-09-01","5:56:23.599 PM","25.44","96.937","37.665","0.001","24.615","23.05","22.92","None"
"2025-09-01","5:56:23.852 PM","25.44","96.937","37.665","0.001","24.615","23.05","22.92","None"
"2025-09-01","5:56:24.101 PM","25.44","96.937","37.665","0.001","24.615","23.05","22.92","None"
"2025-09-01","5:56:24.353 PM","25.44","96.942","37.659","0.001","24.715","23.08","22.92","None"
"2025-09-01","5:56:24.608 PM","25.44","96.942","37.659","0.001","24.715","23.08","22.98","None"
"2025-09-01","5:56:24.892 PM","25.44","96.937","37.647","0.001","24.665","23.08","22.98","None"
"2025-09-01","5:56:25.108 PM","25.44","96.937","37.647","0.001","24.665","23.05","22.98","None"
"2025-09-01","5:56:25.356 PM","25.44","96.937","37.647","0.001","24.665","23.05","22.92","None"
"2025-09-01","5:56:25.613 PM","25.44","96.932","37.647","0.001","24.615","23.05","22.92","None"
"2025-09-01","5:56:25.855 PM","25.44","96.932","37.647","0.001","24.615","23.09","22.92","None"
"2025-09-01","5:56:26.104 PM","25.44","96.932","37.647","0.001","24.615","23.09","22.99","None"
"2025-09-01","5:56:26.358 PM","25.44","96.934","37.635","0.001","24.635","23.09","22.99","None"
"2025-09-01","5:56:26.603 PM","25.44","96.934","37.635","0.001","24.635","23.08","22.94","None"
"2025-09-01","5:56:26.853 PM","25.44","96.934","37.635","0.001","24.635","23.08","22.94","None"
"2025-09-01","5:56:27.102 PM","25.44","96.937","37.659","0.001","24.72","23.08","22.94","None"
"2025-09-01","5:56:27.377 PM","25.44","96.937","37.659","0.001","24.72","23.03","22.91","None"
"2025-09-01","5:56:27.630 PM","25.44","96.937","37.659","0.001","24.72","23.03","22.91","None"
"2025-09-01","5:56:27.869 PM","25.44","96.939","37.647","0.001","24.655","23.03","22.91","None"
"2025-09-01","5:56:28.121 PM","25.44","96.939","37.647","0.001","24.655","23.03","22.88","None"
"2025-09-01","5:56:28.373 PM","25.44","96.939","37.647","0.001","24.655","23.03","22.88","None"
"2025-09-01","5:56:28.620 PM","25.44","96.937","37.635","0.001","24.7","23.14","22.88","None"
"2025-09-01","5:56:28.891 PM","25.44","96.937","37.635","0.001","24.7","23.14","22.92","None"
"2025-09-01","5:56:29.173 PM","25.44","96.937","37.635","0.001","24.7","23.14","22.92","None"
"2025-09-01","5:56:29.395 PM","25.44","96.939","37.635","0.001","24.655","23.05","22.92","None"
"2025-09-01","5:56:29.656 PM","25.44","96.939","37.635","0.001","24.655","23.05","22.99","None"
"2025-09-01","5:56:29.908 PM","25.44","96.94","37.63","0.001","24.715","23.05","22.99","None"
"2025-09-01","5:56:30.163 PM","25.44","96.94","37.63","0.001","24.715","23.03","22.99","None"
"2025-09-01","5:56:30.418 PM","25.44","96.94","37.63","0.001","24.715","23.03","22.91","None"
"2025-09-01","5:56:30.654 PM","25.44","96.941","37.63","0.001","24.655","23.03","22.91","None"
"2025-09-01","5:56:30.907 PM","25.44","96.941","37.63","0.001","24.655","23.05","22.91","None"
"2025-09-01","5:56:31.161 PM","25.44","96.941","37.63","0.001","24.655","23.05","22.99","None"
"2025-09-01","5:56:31.409 PM","25.44","96.941","37.63","0.001","24.715","23.05","22.99","None"
"2025-09-01","5:56:31.659 PM","25.44","96.941","37.63","0.001","24.715","23.07","22.96","None"
"2025-09-01","5:56:31.906 PM","25.44","96.941","37.63","0.001","24.715","23.07","22.96","None"
"2025-09-01","5:56:32.160 PM","25.44","96.939","37.624","0.001","24.705","23.07","22.96","None"
"2025-09-01","5:56:32.409 PM","25.44","96.939","37.624","0.001","24.705","23.08","22.88","None"
"2025-09-01","5:56:32.656 PM","25.44","96.939","37.624","0.001","24.705","23.08","22.88","None"
"2025-09-01","5:56:32.923 PM","25.44","96.942","37.63","0.001","24.73","23.08","22.88","None"
"2025-09-01","5:56:33.173 PM","25.44","96.942","37.63","0.001","24.73","23.08","22.96","None"
"2025-09-01","5:56:33.471 PM","25.44","96.942","37.63","0.001","24.73","23.08","22.96","None"
"2025-09-01","5:56:33.694 PM","25.44","96.94","37.636","0.001","24.73","23.02","22.96","None"
"2025-09-01","5:56:33.949 PM","25.44","96.94","37.636","0.001","24.73","23.02","22.97","None"
"2025-09-01","5:56:34.217 PM","25.44","96.944","37.635","0.001","24.695","23.02","22.97","None"
"2025-09-01","5:56:34.475 PM","25.44","96.944","37.635","0.001","24.695","23.03","22.97","None"
"2025-09-01","5:56:34.734 PM","25.44","96.944","37.635","0.001","24.695","23.03","22.96","None"
"2025-09-01","5:56:34.984 PM","25.44","96.943","37.63","0.001","24.695","23.03","22.96","None"
"2025-09-01","5:56:35.234 PM","25.44","96.943","37.63","0.001","24.695","23.12","22.94","None"
"2025-09-01","5:56:35.483 PM","25.44","96.943","37.63","0.001","24.695","23.12","22.94","None"
"2025-09-01","5:56:35.725 PM","25.44","96.945","37.635","0.001","24.635","23.12","22.94","None"
"2025-09-01","5:56:35.982 PM","25.44","96.945","37.635","0.001","24.635","23.03","22.94","None"
"2025-09-01","5:56:36.239 PM","25.44","96.945","37.635","0.001","24.635","23.03","22.94","None"
"2025-09-01","5:56:36.486 PM","25.44","96.943","37.635","0.001","24.66","23.03","22.94","None"
"2025-09-01","5:56:36.727 PM","25.44","96.943","37.635","0.001","24.66","22.99","22.95","None"
"2025-09-01","5:56:36.985 PM","25.44","96.943","37.635","0.001","24.66","22.99","22.95","None"
"2025-09-01","5:56:37.248 PM","25.44","96.942","37.618","0.001","24.715","22.97","22.95","None"
"2025-09-01","5:56:37.497 PM","25.44","96.942","37.618","0.001","24.715","22.97","22.92","None"
"2025-09-01","5:56:37.789 PM","25.44","96.942","37.618","0.001","24.715","22.97","22.92","None"
"2025-09-01","5:56:38.027 PM","25.44","96.941","37.624","0.001","24.675","23.05","22.92","None"
"2025-09-01","5:56:38.254 PM","25.44","96.941","37.624","0.001","24.675","23.05","22.96","None"
"2025-09-01","5:56:38.519 PM","25.44","96.936","37.629","0.001","24.655","23.05","22.96","None"
"2025-09-01","5:56:38.761 PM","25.44","96.936","37.629","0.001","24.655","23.09","22.96","None"
"2025-09-01","5:56:39.025 PM","25.44","96.936","37.629","0.001","24.655","23.09","23.03","None"
"2025-09-01","5:56:39.266 PM","25.44","96.938","37.629","0.001","24.74","23.09","23.03","None"
"2025-09-01","5:56:39.519 PM","25.44","96.938","37.629","0.001","24.74","23.05","23.03","None"
"2025-09-01","5:56:39.771 PM","25.44","96.938","37.629","0.001","24.74","23.05","22.86","None"
"2025-09-01","5:56:40.018 PM","25.44","96.938","37.624","0.001","24.68","23.05","22.86","None"
"2025-09-01","5:56:40.286 PM","25.44","96.938","37.624","0.001","24.68","23.01","22.99","None"
"2025-09-01","5:56:40.535 PM","25.44","96.938","37.624","0.001","24.68","23.01","22.99","None"
"2025-09-01","5:56:40.798 PM","25.44","96.938","37.624","0.001","24.68","23.01","22.99","None"
"2025-09-01","5:56:41.052 PM","25.44","96.938","37.624","0.001","24.68","23.08","22.84","None"
"2025-09-01","5:56:41.296 PM","25.44","96.938","37.624","0.001","24.68","23.08","22.84","None"
"2025-09-01","5:56:41.549 PM","25.44","96.937","37.613","0.001","24.66","23.13","22.84","None"
"2025-09-01","5:56:41.799 PM","25.44","96.937","37.613","0.001","24.66","23.13","23.02","None"
"2025-09-01","5:56:42.092 PM","25.44","96.937","37.613","0.001","24.66","23.13","23.02","None"
"2025-09-01","5:56:42.325 PM","25.44","96.937","37.63","0.001","24.7","23.07","23.02","None"
"2025-09-01","5:56:42.584 PM","25.44","96.937","37.63","0.001","24.7","23.07","22.94","None"
"2025-09-01","5:56:42.834 PM","25.45","96.934","37.619","0.001","24.665","23.07","22.94","None"
"2025-09-01","5:56:43.093 PM","25.45","96.934","37.619","0.001","24.665","23.14","22.94","None"
"2025-09-01","5:56:43.337 PM","25.45","96.934","37.619","0.001","24.665","23.14","22.99","None"
"2025-09-01","5:56:43.594 PM","25.45","96.928","37.613","0.001","24.73","23.14","22.99","None"
"2025-09-01","5:56:43.854 PM","25.45","96.928","37.613","0.001","24.73","23.05","22.99","None"
"2025-09-01","5:56:44.107 PM","25.45","96.928","37.613","0.001","24.73","23.05","22.96","None"
"2025-09-01","5:56:44.354 PM","25.45","96.931","37.602","0.001","24.675","23.05","22.96","None"
"2025-09-01","5:56:44.604 PM","25.45","96.931","37.602","0.001","24.675","23.12","22.99","None"
"2025-09-01","5:56:44.855 PM","25.45","96.931","37.602","0.001","24.675","23.12","22.99","None"
"2025-09-01","5:56:45.141 PM","25.45","96.94","37.608","0.001","24.71","23.12","22.99","None"
"2025-09-01","5:56:45.358 PM","25.45","96.94","37.608","0.001","24.71","23.02","22.98","None"
"2025-09-01","5:56:45.624 PM","25.45","96.94","37.608","0.001","24.71","23.02","22.98","None"
"2025-09-01","5:56:45.864 PM","25.45","96.938","37.596","0.001","24.655","22.99","22.98","None"
"2025-09-01","5:56:46.120 PM","25.45","96.938","37.596","0.001","24.655","22.99","22.98","None"
"2025-09-01","5:56:46.403 PM","25.45","96.938","37.596","0.001","24.655","22.99","22.98","None"
"2025-09-01","5:56:46.627 PM","25.45","96.934","37.596","0.001","24.695","23.05","22.98","None"
"2025-09-01","5:56:46.871 PM","25.45","96.934","37.596","0.001","24.695","23.05","22.90","None"
"2025-09-01","5:56:47.135 PM","25.45","96.935","37.585","0.001","24.675","23.05","22.90","None"
"2025-09-01","5:56:47.395 PM","25.45","96.935","37.585","0.001","24.675","23.10","22.90","None"
"2025-09-01","5:56:47.633 PM","25.45","96.935","37.585","0.001","24.675","23.10","22.91","None"
"2025-09-01","5:56:47.883 PM","25.45","96.936","37.561","0.001","24.68","23.10","22.91","None"
"2025-09-01","5:56:48.139 PM","25.45","96.936","37.561","0.001","24.68","23.05","22.91","None"
"2025-09-01","5:56:48.402 PM","25.45","96.936","37.561","0.001","24.68","23.05","22.95","None"
